"","unemployment_rate","percent_poverty","no_health_insurance","ed_percent_highschool","has_internet","percent_single_parent","percent_less_35k","state_county_fips","weighted_unemployment_rate","weighted_percent_poverty","weighted_no_health_insurance","weighted_ed_percent_highschool","weighted_has_internet","weighted_percent_single_parent","weighted_percent_less_35k"
"559",0.054,0.074,0.113,0.099,0.908,0.056,0.316,16015,0.0186737797130213,0.0342199995614751,0.0316629017806823,-0.0328592514323546,-0.407440118384236,0.0111670872950666,0.153764150188877
"560",0.034,0.098,0.103,0.084,0.879,0.061,0.351,16017,0.0117575650044949,0.0453183777976292,0.0288608750744272,-0.0278805769729069,-0.394427163061391,0.0121641486606975,0.170794989608531
"561",0.034,0.076,0.083,0.098,0.944,0.049,0.27,16019,0.0117575650044949,0.035144864414488,0.0232568216619171,-0.0325273398017247,-0.423594131888457,0.00977120138318327,0.131380761237332
"562",0.033,0.13,0.169,0.065,0.863,0.066,0.422,16021,0.0114117542690686,0.0601162154458347,0.0473542513357107,-0.0215742559909399,-0.38724760150396,0.0131612100263285,0.20534326385983
"563",0.048,0.156,0.155,0.042,0.915,0.081,0.44,16023,0.0165989153004634,0.0721394585350016,0.0434314139469536,-0.0139402884864535,-0.410581176565612,0.0161523941232213,0.214101981275652
"564",0.024,0.067,0.121,0.072,0.934,0.084,0.416,16025,0.00829945765023168,0.0309829725759302,0.0339045231456864,-0.0238976374053488,-0.419106905915062,0.0167506309425999,0.202423691387889
"565",0.056,0.091,0.136,0.053,0.916,0.045,0.309,16027,0.0193654011838739,0.0420813508120843,0.038107563205069,-0.0175913164233817,-0.411029899162952,0.00897355229067851,0.150357982304946
"566",0.038,0.056,0.077,0.041,0.928,0.078,0.294,16029,0.0131408079462002,0.0258962158843596,0.0215756056381641,-0.0136083768558236,-0.416414570331025,0.0155541573038428,0.143059051125094
"567",0.028,0.106,0.135,0.049,0.933,0.041,0.291,16031,0.00968270059193696,0.0490178372096806,0.0378273605344435,-0.0162636699008624,-0.418658183317723,0.00817590319817375,0.141599264889124
"568",0.033,0.089,0.304,0.053,0.79,0.106,0.441,16033,0.0114117542690686,0.0411564859590714,0.0851816118701542,-0.0175913164233817,-0.354490851898179,0.021137700951376,0.214588576687642
"569",0.069,0.085,0.117,0.048,0.844,0.1,0.399,16035,0.0238609407444161,0.0393067562530458,0.0327837124631843,-0.0159317582702325,-0.37872187215451,0.0199412273126189,0.194151569384057
"570",0.036,0.136,0.092,0.056,0.859,0.083,0.451,16037,0.0124491864753475,0.0628908100048732,0.0257786456975467,-0.0185870513152713,-0.385452711114602,0.0165512186694737,0.219454530807543
"571",0.071,0.111,0.138,0.049,0.912,0.051,0.378,16039,0.0245525622152687,0.0513299993422127,0.03866796854632,-0.0162636699008624,-0.409235008773594,0.0101700259294356,0.183933065732264
"572",0.015,0.103,0.109,0.052,0.937,0.059,0.234,16041,0.0051871610313948,0.0476305399301613,0.0305420910981803,-0.0172594047927519,-0.420453073707081,0.0117653241144452,0.113863326405687
"573",0.057,0.116,0.12,0.059,0.888,0.061,0.289,16043,0.0197112119193002,0.0536421614747448,0.0336243204750609,-0.0195827862071608,-0.398465666437447,0.0121641486606975,0.140626074065144
"574",0.03,0.126,0.173,0.05,0.894,0.073,0.356,16045,0.0103743220627896,0.058266485739809,0.0484750620182128,-0.0165955815314922,-0.401158002021483,0.0145570959382118,0.173227966668482
"575",0.054,0.131,0.161,0.061,0.875,0.054,0.352,16047,0.0186737797130213,0.0605786478723411,0.0451126299707067,-0.0202466094684205,-0.392632272672034,0.0107682627488142,0.171281585020521
"576",0.053,0.092,0.109,0.044,0.823,0.069,0.418,16049,0.018327968977595,0.0425437832385907,0.0305420910981803,-0.0146041117477131,-0.369298697610381,0.0137594468457071,0.203396882211869
"577",0.045,0.05,0.089,0.069,0.946,0.031,0.181,16051,0.0155614830941844,0.023121621325321,0.0249380376856701,-0.0229019025134593,-0.424491577083136,0.00618178046691186,0.0880737695702112
"578",0.036,0.138,0.186,0.057,0.879,0.051,0.333,16053,0.0124491864753475,0.0638156748578861,0.0521176967363443,-0.0189189629459011,-0.394427163061391,0.0101700259294356,0.162036272192709
"579",0.041,0.091,0.097,0.085,0.921,0.054,0.28,16055,0.0141782401524791,0.0420813508120843,0.0271796590506742,-0.0282124886035368,-0.413273512149649,0.0107682627488142,0.136246715357233
"580",0.042,0.072,0.065,0.198,0.945,0.042,0.356,16057,0.0145240508879054,0.0332951347084623,0.018213173590658,-0.0657185028647091,-0.424042854485796,0.00837531547129994,0.173227966668482
"581",0.045,0.063,0.117,0.079,0.851,0.109,0.433,16059,0.0155614830941844,0.0291332428699045,0.0327837124631843,-0.0262210188197577,-0.381862930335886,0.0217359377707546,0.210695813391721
"582",0.06,0.103,0.151,0.049,0.796,0.11,0.43,16061,0.0207486441255792,0.0476305399301613,0.0423106032644516,-0.0162636699008624,-0.357183187482216,0.0219353500438808,0.20923602715575
"583",0.037,0.085,0.216,0.027,0.841,0.089,0.337,16063,0.0127949972107738,0.0393067562530458,0.0605237768551096,-0.00896161402700579,-0.377375704362492,0.0177476923082308,0.16398265384067
"584",0.067,0.271,0.059,0.113,0.97,0.02,0.452,16065,0.0231693192735635,0.12531918758324,0.0165319575669049,-0.0375060142611724,-0.435260919419283,0.00398824546252378,0.219941126219533
"585",0.037,0.131,0.182,0.047,0.906,0.031,0.325,16067,0.0127949972107738,0.0605786478723411,0.0509968860538423,-0.0155998466396027,-0.406542673189557,0.00618178046691186,0.158143508896788
"586",0.038,0.08,0.101,0.062,0.893,0.042,0.3,16069,0.0131408079462002,0.0369945941205137,0.0283004697331762,-0.0205785210990503,-0.400709279424144,0.00837531547129994,0.145978623597035
"587",0.011,0.095,0.077,0.018,0.946,0.087,0.331,16071,0.00380391808968952,0.04393108051811,0.0215756056381641,-0.0059744093513372,-0.424491577083136,0.0173488677619785,0.161063081368729
"588",0.035,0.118,0.216,0.03,0.857,0.074,0.385,16073,0.0121033757399212,0.0545670263277576,0.0605237768551096,-0.00995734891889533,-0.384555265919923,0.014756508211338,0.187339233616195
"589",0.054,0.1,0.125,0.05,0.892,0.055,0.317,16075,0.0186737797130213,0.0462432426506421,0.0350253338281884,-0.0165955815314922,-0.400260556826805,0.0109676750219404,0.154250745600867
"590",0.068,0.078,0.143,0.05,0.907,0.04,0.351,16077,0.0235151300089898,0.0360697292675008,0.0400689818994475,-0.0165955815314922,-0.406991395786897,0.00797649092504757,0.170794989608531
"591",0.081,0.135,0.149,0.045,0.865,0.076,0.442,16079,0.0280106695695319,0.0624283775783668,0.0417501979232006,-0.014936023378343,-0.388145046698639,0.0151553327575904,0.215075172099632
"592",0.056,0.018,0.068,0.114,0.933,0.065,0.237,16081,0.0193654011838739,0.00832378367711557,0.0190537816025345,-0.0378379258918022,-0.418658183317723,0.0129617977532023,0.115323112641658
"593",0.033,0.101,0.12,0.077,0.91,0.047,0.322,16083,0.0114117542690686,0.0467056750771485,0.0336243204750609,-0.025557195558498,-0.408337563578915,0.00937237683693089,0.156683722660818
"594",0.017,0.027,0.114,0.106,0.946,0.065,0.32,16085,0.00587878250224744,0.0124856755156734,0.0319431044513078,-0.0351826328467635,-0.424491577083136,0.0129617977532023,0.155710531836838
"595",0.042,0.116,0.15,0.062,0.842,0.084,0.428,16087,0.0145240508879054,0.0536421614747448,0.0420304005938261,-0.0205785210990503,-0.377824426959831,0.0167506309425999,0.20826283633177
"596",0.044,0.088,0.047,0.091,0.847,0.053,0.31,17001,0.0152156723587581,0.040694053532565,0.0131695255193988,-0.0302039583873158,-0.380068039946528,0.010568850475688,0.150844577716936
"597",0.071,0.199,0.077,0.03,0.653,0.101,0.475,17003,0.0245525622152687,0.0920240528747777,0.0215756056381641,-0.00995734891889533,-0.293015856062672,0.0201406395857451,0.231132820695306
"598",0.031,0.077,0.057,0.089,0.862,0.04,0.287,17005,0.0107201327982159,0.0356072968409944,0.0159715522256539,-0.0295401351260561,-0.386798878906621,0.00797649092504757,0.139652883241164
"599",0.062,0.073,0.06,0.091,0.913,0.064,0.252,17007,0.0214402655964319,0.0337575671349687,0.0168121602375304,-0.0302039583873158,-0.409683731370933,0.0127623854800761,0.12262204382151
"600",0.037,0.068,0.063,0.038,0.805,0.043,0.281,17009,0.0127949972107738,0.0314454050024366,0.017652768249407,-0.0126126419639341,-0.361221690858271,0.00857472774442613,0.136733310769223
"601",0.05,0.083,0.046,0.066,0.869,0.061,0.286,17011,0.017290536771316,0.0383818914000329,0.0128893228487733,-0.0219061676215697,-0.389939937087997,0.0121641486606975,0.139166287829174
"602",0.031,0.093,0.014,0.062,0.79,0.068,0.305,17013,0.0107201327982159,0.0430062156650971,0.0039228373887571,-0.0205785210990503,-0.354490851898179,0.0135600345725809,0.148411600656986
"603",0.056,0.085,0.061,0.068,0.863,0.07,0.345,17015,0.0193654011838739,0.0393067562530458,0.0170923629081559,-0.0225699908828294,-0.38724760150396,0.0139588591188332,0.16787541713659
"604",0.065,0.107,0.055,0.043,0.847,0.05,0.337,17017,0.0224776978027108,0.049480269636187,0.0154111468844029,-0.0142722001170833,-0.380068039946528,0.00997061365630946,0.16398265384067
"605",0.048,0.091,0.04,0.236,0.932,0.038,0.356,17019,0.0165989153004634,0.0420813508120843,0.0112081068250203,-0.0783311448286432,-0.418209460720383,0.00757766637879519,0.173227966668482
"606",0.033,0.085,0.043,0.054,0.86,0.057,0.337,17021,0.0114117542690686,0.0393067562530458,0.0120487148368968,-0.0179232280540116,-0.385901433711942,0.0113664995681928,0.16398265384067
"607",0.055,0.097,0.047,0.074,0.892,0.039,0.298,17023,0.0190195904484476,0.0448559453711228,0.0131695255193988,-0.0245614606666085,-0.400260556826805,0.00777707865192138,0.145005432773055
"608",0.05,0.123,0.064,0.048,0.861,0.042,0.334,17025,0.017290536771316,0.0568791884602897,0.0179329709200325,-0.0159317582702325,-0.386350156309281,0.00837531547129994,0.162522867604699
"609",0.026,0.05,0.038,0.071,0.837,0.057,0.233,17027,0.00899107912108433,0.023121621325321,0.0106477014837693,-0.0235657257747189,-0.375580813973134,0.0113664995681928,0.113376730993697
"610",0.057,0.13,0.061,0.111,0.888,0.057,0.386,17029,0.0197112119193002,0.0601162154458347,0.0170923629081559,-0.0368421909999127,-0.398465666437447,0.0113664995681928,0.187825829028185
"611",0.07,0.107,0.088,0.158,0.893,0.045,0.287,17031,0.0242067514798424,0.049480269636187,0.0246578350150446,-0.0524420376395154,-0.400709279424144,0.00897355229067851,0.139652883241164
"612",0.053,0.085,0.061,0.055,0.853,0.052,0.348,17033,0.018327968977595,0.0393067562530458,0.0170923629081559,-0.0182551396846414,-0.382760375530565,0.0103694382025618,0.169335203372561
"613",0.03,0.093,0.053,0.045,0.839,0.05,0.312,17035,0.0103743220627896,0.0430062156650971,0.0148507415431519,-0.014936023378343,-0.376478259167813,0.00997061365630946,0.151817768540917
"614",0.063,0.1,0.053,0.121,0.939,0.04,0.288,17037,0.0217860763318582,0.0462432426506421,0.0148507415431519,-0.0401613073062111,-0.42135051890176,0.00797649092504757,0.140139478653154
"615",0.048,0.082,0.042,0.053,0.876,0.051,0.302,17039,0.0165989153004634,0.0379194589735265,0.0117685121662713,-0.0175913164233817,-0.393080995269373,0.0101700259294356,0.146951814421015
"616",0.039,0.105,0.147,0.05,0.806,0.048,0.304,17041,0.0134866186816265,0.0485554047831742,0.0411897925819496,-0.0165955815314922,-0.36167041345561,0.00957178911005708,0.147925005244996
"617",0.041,0.045,0.053,0.196,0.938,0.036,0.165,17043,0.0141782401524791,0.0208094591927889,0.0148507415431519,-0.0650546796034495,-0.42090179630442,0.00717884183254281,0.0802882429783694
"618",0.052,0.097,0.049,0.055,0.846,0.057,0.311,17045,0.0179821582421687,0.0448559453711228,0.0137299308606499,-0.0182551396846414,-0.379619317349189,0.0113664995681928,0.151331173128926
"619",0.053,0.068,0.062,0.037,0.855,0.055,0.335,17047,0.018327968977595,0.0314454050024366,0.0173725655787814,-0.0122807303333042,-0.383657820725244,0.0109676750219404,0.163009463016689
"620",0.028,0.075,0.047,0.07,0.876,0.056,0.292,17049,0.00968270059193696,0.0346824319879816,0.0131695255193988,-0.0232338141440891,-0.393080995269373,0.0111670872950666,0.142085860301114
"621",0.057,0.128,0.082,0.033,0.773,0.059,0.382,17051,0.0197112119193002,0.0591913505928219,0.0229766189912916,-0.0109530838107849,-0.346862567743408,0.0117653241144452,0.185879447380225
"622",0.045,0.102,0.05,0.069,0.851,0.053,0.326,17053,0.0155614830941844,0.0471681075036549,0.0140101335312754,-0.0229019025134593,-0.381862930335886,0.010568850475688,0.158630104308778
"623",0.075,0.153,0.063,0.057,0.826,0.075,0.426,17055,0.025935805156974,0.0707521612554824,0.017652768249407,-0.0189189629459011,-0.3706448654024,0.0149559204844642,0.20728964550779
"624",0.064,0.102,0.062,0.057,0.845,0.055,0.339,17057,0.0221318870672845,0.0471681075036549,0.0173725655787814,-0.0189189629459011,-0.37917059475185,0.0109676750219404,0.16495584466465
"625",0.047,0.156,0.03,0.032,0.779,0.075,0.397,17059,0.016253104565037,0.0721394585350016,0.00840608011876522,-0.010621172180155,-0.349554903327445,0.0149559204844642,0.193178378560077
"626",0.025,0.097,0.059,0.033,0.832,0.065,0.336,17061,0.008645268385658,0.0448559453711228,0.0165319575669049,-0.0109530838107849,-0.373337200986437,0.0129617977532023,0.163496058428679
"627",0.042,0.057,0.037,0.082,0.921,0.052,0.188,17063,0.0145240508879054,0.026358648310866,0.0103674988131438,-0.0272167537116472,-0.413273512149649,0.0103694382025618,0.0914799374541421
"628",0.03,0.062,0.054,0.076,0.822,0.076,0.306,17065,0.0103743220627896,0.0286708104433981,0.0151309442137774,-0.0252252839278682,-0.368849975013042,0.0151553327575904,0.148898196068976
"629",0.056,0.09,0.03,0.069,0.813,0.069,0.328,17067,0.0193654011838739,0.0416189183855779,0.00840608011876522,-0.0229019025134593,-0.364811471636987,0.0137594468457071,0.159603295132758
"630",0.136,0.065,0.081,0.021,0.824,0.082,0.344,17069,0.0470302600179795,0.0300581077229173,0.0226964163206661,-0.00697014424322673,-0.369747420207721,0.0163518063963475,0.1673888217246
"631",0.055,0.055,0.058,0.046,0.876,0.052,0.283,17071,0.0190195904484476,0.0254337834578531,0.0162517548962794,-0.0152679350089728,-0.393080995269373,0.0103694382025618,0.137706501593203
"632",0.045,0.076,0.045,0.073,0.848,0.066,0.295,17073,0.0155614830941844,0.035144864414488,0.0126091201781478,-0.0242295490359786,-0.380516762543868,0.0131612100263285,0.143545646537085
"633",0.05,0.091,0.058,0.053,0.855,0.071,0.33,17075,0.017290536771316,0.0420813508120843,0.0162517548962794,-0.0175913164233817,-0.383657820725244,0.0141582713919594,0.160576485956739
"634",0.086,0.143,0.064,0.187,0.887,0.048,0.478,17077,0.0297397232466635,0.0661278369904182,0.0179329709200325,-0.0620674749277809,-0.398016943840107,0.00957178911005708,0.232592606931276
"635",0.05,0.109,0.066,0.048,0.814,0.049,0.332,17079,0.017290536771316,0.0504051344891999,0.0184933762612835,-0.0159317582702325,-0.365260194234326,0.00977120138318327,0.161549676780719
"636",0.072,0.131,0.059,0.07,0.874,0.054,0.353,17081,0.0248983729506951,0.0605786478723411,0.0165319575669049,-0.0232338141440891,-0.392183550074694,0.0107682627488142,0.171768180432511
"637",0.031,0.062,0.042,0.072,0.845,0.05,0.265,17083,0.0107201327982159,0.0286708104433981,0.0117685121662713,-0.0238976374053488,-0.37917059475185,0.00997061365630946,0.128947784177381
"638",0.038,0.061,0.051,0.097,0.878,0.069,0.292,17085,0.0131408079462002,0.0282083780168917,0.0142903362019009,-0.0321954281710949,-0.393978440464052,0.0137594468457071,0.142085860301114
"639",0.043,0.078,0.04,0.045,0.763,0.051,0.328,17087,0.0148698616233318,0.0360697292675008,0.0112081068250203,-0.014936023378343,-0.342375341770013,0.0101700259294356,0.159603295132758
"640",0.048,0.07,0.083,0.118,0.936,0.043,0.195,17089,0.0165989153004634,0.0323702698554495,0.0232568216619171,-0.0391655724143216,-0.420004351109741,0.00857472774442613,0.0948861053380729
"641",0.052,0.102,0.052,0.079,0.873,0.053,0.293,17091,0.0179821582421687,0.0471681075036549,0.0145705388725264,-0.0262210188197577,-0.391734827477355,0.010568850475688,0.142572455713104
"642",0.044,0.031,0.05,0.135,0.965,0.03,0.107,17093,0.0152156723587581,0.014335405221699,0.0140101335312754,-0.044808070135029,-0.433017306432586,0.00598236819378567,0.0520657090829426
"643",0.051,0.121,0.05,0.065,0.818,0.079,0.402,17095,0.0176363475067423,0.0559543236072769,0.0140101335312754,-0.0215742559909399,-0.367055084623684,0.0157535695769689,0.195611355620027
"644",0.052,0.058,0.068,0.188,0.942,0.039,0.185,17097,0.0179821582421687,0.0268210807373724,0.0190537816025345,-0.0623993865584107,-0.422696686693778,0.00777707865192138,0.0900201512181717
"645",0.058,0.097,0.043,0.061,0.873,0.055,0.308,17099,0.0200570226547266,0.0448559453711228,0.0120487148368968,-0.0202466094684205,-0.391734827477355,0.0109676750219404,0.149871386892956
"646",0.06,0.137,0.076,0.053,0.877,0.056,0.372,17101,0.0207486441255792,0.0633532424313796,0.0212954029675385,-0.0175913164233817,-0.393529717866713,0.0111670872950666,0.181013493260324
"647",0.035,0.071,0.036,0.069,0.881,0.057,0.306,17103,0.0121033757399212,0.0328327022819559,0.0100872961425183,-0.0229019025134593,-0.39532460825607,0.0113664995681928,0.148898196068976
"648",0.051,0.112,0.046,0.048,0.872,0.062,0.335,17105,0.0176363475067423,0.0517924317687191,0.0128893228487733,-0.0159317582702325,-0.391286104880015,0.0123635609338237,0.163009463016689
"649",0.056,0.056,0.045,0.061,0.867,0.049,0.284,17107,0.0193654011838739,0.0258962158843596,0.0126091201781478,-0.0202466094684205,-0.389042491893318,0.00977120138318327,0.138193097005193
"650",0.074,0.106,0.043,0.164,0.854,0.064,0.413,17109,0.0255899944215477,0.0490178372096806,0.0120487148368968,-0.0544335074232944,-0.383209098127905,0.0127623854800761,0.200963905151918
"651",0.041,0.051,0.052,0.113,0.951,0.04,0.162,17111,0.0141782401524791,0.0235840537518275,0.0145705388725264,-0.0375060142611724,-0.426735190069833,0.00797649092504757,0.078828456742399
"652",0.032,0.075,0.04,0.155,0.936,0.041,0.274,17113,0.0110659435336422,0.0346824319879816,0.0112081068250203,-0.0514463027476258,-0.420004351109741,0.00817590319817375,0.133327142885292
"653",0.076,0.126,0.045,0.077,0.866,0.056,0.353,17115,0.0262816158924003,0.058266485739809,0.0126091201781478,-0.025557195558498,-0.388593769295978,0.0111670872950666,0.171768180432511
"654",0.066,0.1,0.045,0.061,0.877,0.054,0.317,17117,0.0228235085381371,0.0462432426506421,0.0126091201781478,-0.0202466094684205,-0.393529717866713,0.0107682627488142,0.154250745600867
"655",0.06,0.092,0.05,0.101,0.895,0.052,0.288,17119,0.0207486441255792,0.0425437832385907,0.0140101335312754,-0.0335230746936143,-0.401606724618823,0.0103694382025618,0.140139478653154
"656",0.095,0.134,0.065,0.054,0.865,0.056,0.38,17121,0.0328520198655004,0.0619659451518604,0.018213173590658,-0.0179232280540116,-0.388145046698639,0.0111670872950666,0.184906256556245
"657",0.055,0.084,0.036,0.041,0.837,0.059,0.288,17123,0.0190195904484476,0.0388443238265393,0.0100872961425183,-0.0136083768558236,-0.375580813973134,0.0117653241144452,0.140139478653154
"658",0.066,0.117,0.042,0.048,0.865,0.072,0.337,17125,0.0228235085381371,0.0541045939012512,0.0117685121662713,-0.0159317582702325,-0.388145046698639,0.0143576836650856,0.16398265384067
"659",0.044,0.136,0.054,0.038,0.735,0.044,0.39,17127,0.0152156723587581,0.0628908100048732,0.0151309442137774,-0.0126126419639341,-0.329811109044508,0.00877414001755232,0.189772210676146
"660",0.049,0.067,0.026,0.08,0.904,0.048,0.208,17129,0.0169447260358897,0.0309829725759302,0.00728526943626319,-0.0265529304503875,-0.405645227994878,0.00957178911005708,0.101211845693944
"661",0.044,0.073,0.029,0.059,0.872,0.066,0.274,17131,0.0152156723587581,0.0337575671349687,0.00812587744813971,-0.0195827862071608,-0.391286104880015,0.0131612100263285,0.133327142885292
"662",0.029,0.029,0.025,0.123,0.905,0.044,0.188,17133,0.0100285113273633,0.0134105403686862,0.00700506676563768,-0.0408251305674708,-0.406093950592218,0.00877414001755232,0.0914799374541421
"663",0.046,0.123,0.036,0.064,0.849,0.062,0.342,17135,0.0159072938296107,0.0568791884602897,0.0100872961425183,-0.02124234436031,-0.380965485141207,0.0123635609338237,0.16641563090062
"664",0.055,0.099,0.036,0.06,0.854,0.058,0.344,17137,0.0190195904484476,0.0457808102241357,0.0100872961425183,-0.0199146978377907,-0.383209098127905,0.011565911841319,0.1673888217246
"665",0.03,0.048,0.16,0.069,0.84,0.051,0.252,17139,0.0103743220627896,0.0221967564723082,0.0448324273000811,-0.0229019025134593,-0.376926981765152,0.0101700259294356,0.12262204382151
"666",0.058,0.064,0.047,0.072,0.893,0.047,0.261,17141,0.0200570226547266,0.0295956752964109,0.0131695255193988,-0.0238976374053488,-0.400709279424144,0.00937237683693089,0.127001402529421
"667",0.075,0.108,0.054,0.12,0.877,0.056,0.324,17143,0.025935805156974,0.0499427020626934,0.0151309442137774,-0.0398293956755813,-0.393529717866713,0.0111670872950666,0.157656913484798
"668",0.061,0.124,0.039,0.035,0.836,0.058,0.36,17145,0.0210944548610055,0.0573416208867962,0.0109279041543948,-0.0116169070720445,-0.375132091375794,0.011565911841319,0.175174348316442
"669",0.047,0.03,0.039,0.094,0.897,0.053,0.223,17147,0.016253104565037,0.0138729727951926,0.0109279041543948,-0.0311996932792054,-0.402504169813502,0.010568850475688,0.108510776873796
"670",0.06,0.089,0.049,0.051,0.832,0.046,0.362,17149,0.0207486441255792,0.0411564859590714,0.0137299308606499,-0.0169274931621221,-0.373337200986437,0.0091729645638047,0.176147539140422
"671",0.157,0.117,0.04,0.053,0.689,0.101,0.455,17151,0.0542922854619323,0.0541045939012512,0.0112081068250203,-0.0175913164233817,-0.309169869566893,0.0201406395857451,0.221400912455503
"672",0.091,0.136,0.054,0.05,0.59,0.085,0.505,17153,0.0314687769237951,0.0628908100048732,0.0151309442137774,-0.0165955815314922,-0.264746332430286,0.0169500432157261,0.245730683055009
"673",0.026,0.042,0.026,0.06,0.869,0.061,0.242,17155,0.00899107912108433,0.0194221619132697,0.00728526943626319,-0.0199146978377907,-0.389939937087997,0.0121641486606975,0.117756089701608
"674",0.048,0.086,0.052,0.049,0.848,0.062,0.315,17157,0.0165989153004634,0.0397691886795522,0.0145705388725264,-0.0162636699008624,-0.380516762543868,0.0123635609338237,0.153277554776887
"675",0.056,0.082,0.043,0.066,0.859,0.054,0.353,17159,0.0193654011838739,0.0379194589735265,0.0120487148368968,-0.0219061676215697,-0.385452711114602,0.0107682627488142,0.171768180432511
"676",0.057,0.108,0.052,0.084,0.886,0.058,0.305,17161,0.0197112119193002,0.0499427020626934,0.0145705388725264,-0.0278805769729069,-0.397568221242768,0.011565911841319,0.148411600656986
"677",0.067,0.107,0.062,0.116,0.879,0.05,0.324,17163,0.0231693192735635,0.049480269636187,0.0173725655787814,-0.0385017491530619,-0.394427163061391,0.00997061365630946,0.157656913484798
"678",0.076,0.179,0.042,0.064,0.824,0.068,0.413,17165,0.0262816158924003,0.0827754043446493,0.0117685121662713,-0.02124234436031,-0.369747420207721,0.0135600345725809,0.200963905151918
"679",0.058,0.101,0.039,0.129,0.893,0.051,0.289,17167,0.0200570226547266,0.0467056750771485,0.0109279041543948,-0.0428166003512499,-0.400709279424144,0.0101700259294356,0.140626074065144
"680",0.075,0.062,0.094,0.067,0.867,0.053,0.302,17169,0.025935805156974,0.0286708104433981,0.0263390510387977,-0.0222380792521996,-0.389042491893318,0.010568850475688,0.146951814421015
"681",0.059,0.093,0.027,0.051,0.868,0.053,0.298,17171,0.0204028333901529,0.0430062156650971,0.0075654721068887,-0.0169274931621221,-0.389491214490657,0.010568850475688,0.145005432773055
"682",0.044,0.089,0.039,0.052,0.843,0.052,0.332,17173,0.0152156723587581,0.0411564859590714,0.0109279041543948,-0.0172594047927519,-0.378273149557171,0.0103694382025618,0.161549676780719
"683",0.029,0.104,0.054,0.066,0.851,0.068,0.34,17175,0.0100285113273633,0.0480929723566678,0.0151309442137774,-0.0219061676215697,-0.381862930335886,0.0135600345725809,0.16544244007664
"684",0.07,0.093,0.057,0.063,0.855,0.067,0.348,17177,0.0242067514798424,0.0430062156650971,0.0159715522256539,-0.0209104327296802,-0.383657820725244,0.0133606222994547,0.169335203372561
"685",0.044,0.056,0.038,0.081,0.883,0.044,0.24,17179,0.0152156723587581,0.0258962158843596,0.0106477014837693,-0.0268848420810174,-0.396222053450749,0.00877414001755232,0.116782898877628
"686",0.064,0.112,0.058,0.072,0.765,0.056,0.354,17181,0.0221318870672845,0.0517924317687191,0.0162517548962794,-0.0238976374053488,-0.343272786964692,0.0111670872950666,0.172254775844502
"687",0.065,0.141,0.057,0.049,0.836,0.065,0.374,17183,0.0224776978027108,0.0652029721374053,0.0159715522256539,-0.0162636699008624,-0.375132091375794,0.0129617977532023,0.181986684084304
"688",0.034,0.086,0.071,0.062,0.863,0.052,0.365,17185,0.0117575650044949,0.0397691886795522,0.019894389614411,-0.0205785210990503,-0.38724760150396,0.0103694382025618,0.177607325376393
"689",0.077,0.105,0.04,0.072,0.899,0.046,0.304,17187,0.0266274266278267,0.0485554047831742,0.0112081068250203,-0.0238976374053488,-0.403401615008181,0.0091729645638047,0.147925005244996
"690",0.047,0.042,0.035,0.069,0.851,0.064,0.25,17189,0.016253104565037,0.0194221619132697,0.00980709347189275,-0.0229019025134593,-0.381862930335886,0.0127623854800761,0.121648852997529
"691",0.029,0.097,0.083,0.04,0.802,0.062,0.352,17191,0.0100285113273633,0.0448559453711228,0.0232568216619171,-0.0132764652251938,-0.359875523066253,0.0123635609338237,0.171281585020521
"692",0.066,0.101,0.048,0.051,0.838,0.063,0.351,17193,0.0228235085381371,0.0467056750771485,0.0134497281900243,-0.0169274931621221,-0.376029536570473,0.0125629732069499,0.170794989608531
"693",0.045,0.073,0.047,0.06,0.867,0.06,0.302,17195,0.0155614830941844,0.0337575671349687,0.0131695255193988,-0.0199146978377907,-0.389042491893318,0.0119647363875713,0.146951814421015
"694",0.047,0.05,0.05,0.12,0.938,0.036,0.171,17197,0.016253104565037,0.023121621325321,0.0140101335312754,-0.0398293956755813,-0.42090179630442,0.00717884183254281,0.0832078154503101
"695",0.057,0.094,0.053,0.097,0.828,0.059,0.342,17199,0.0197112119193002,0.0434686480916035,0.0148507415431519,-0.0321954281710949,-0.371542310597079,0.0117653241144452,0.16641563090062
"696",0.081,0.115,0.059,0.084,0.896,0.053,0.326,17201,0.0280106695695319,0.0531797290482384,0.0165319575669049,-0.0278805769729069,-0.402055447216162,0.010568850475688,0.158630104308778
"697",0.037,0.055,0.04,0.099,0.9,0.035,0.195,17203,0.0127949972107738,0.0254337834578531,0.0112081068250203,-0.0328592514323546,-0.40385033760552,0.00697942955941662,0.0948861053380729
"698",0.036,0.126,0.192,0.045,0.797,0.042,0.33,18001,0.0124491864753475,0.058266485739809,0.0537989127600974,-0.014936023378343,-0.357631910079555,0.00837531547129994,0.160576485956739
"699",0.049,0.096,0.086,0.096,0.911,0.049,0.306,18003,0.0169447260358897,0.0443935129446164,0.0240974296737936,-0.031863516540465,-0.408786286176254,0.00977120138318327,0.148898196068976
"700",0.042,0.091,0.086,0.14,0.889,0.058,0.262,18005,0.0145240508879054,0.0420813508120843,0.0240974296737936,-0.0464676282881782,-0.398914389034786,0.011565911841319,0.127487997941411
"701",0.032,0.087,0.094,0.037,0.895,0.071,0.324,18007,0.0110659435336422,0.0402316211060586,0.0263390510387977,-0.0122807303333042,-0.401606724618823,0.0141582713919594,0.157656913484798
